param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_leaf,param_classifier__min_samples_split,param_classifier__n_estimators,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
10,sqrt,3,10,100,0.6195286195286195,0.6444073455759599,0.625,0.6156351791530945,0.6666666666666666
10,sqrt,3,10,200,0.6109215017064846,0.6476510067114094,0.6247987117552335,0.6181229773462783,0.66890756302521
10,sqrt,3,10,300,0.6101694915254238,0.6499162479061976,0.6237942122186495,0.6203554119547657,0.6677852348993288
10,sqrt,5,2,50,0.6151260504201681,0.6600985221674877,0.6134585289514867,0.6195826645264848,0.6589785831960461
10,sqrt,5,2,100,0.6105610561056105,0.6523887973640856,0.6242038216560509,0.617363344051447,0.6589403973509934
10,sqrt,5,2,200,0.6084033613445378,0.6457990115321252,0.618066561014263,0.6141479099678456,0.6644628099173554
10,sqrt,5,2,300,0.610738255033557,0.6500829187396352,0.6173228346456693,0.6151368760064412,0.6611570247933884
10,sqrt,5,5,50,0.6151260504201681,0.6600985221674877,0.6134585289514867,0.6195826645264848,0.6589785831960461
10,sqrt,5,5,100,0.6105610561056105,0.6523887973640856,0.6242038216560509,0.617363344051447,0.6589403973509934
10,sqrt,5,5,200,0.6084033613445378,0.6457990115321252,0.618066561014263,0.6141479099678456,0.6644628099173554
10,sqrt,5,5,300,0.610738255033557,0.6500829187396352,0.6173228346456693,0.6151368760064412,0.6611570247933884
10,sqrt,5,10,50,0.6151260504201681,0.6600985221674877,0.6134585289514867,0.6195826645264848,0.6589785831960461
10,sqrt,5,10,100,0.6105610561056105,0.6523887973640856,0.6242038216560509,0.617363344051447,0.6589403973509934
10,sqrt,5,10,200,0.6084033613445378,0.6457990115321252,0.618066561014263,0.6141479099678456,0.6644628099173554
10,sqrt,5,10,300,0.610738255033557,0.6500829187396352,0.6173228346456693,0.6151368760064412,0.6611570247933884
10,log2,1,2,50,0.6183745583038869,0.6480836236933798,0.626465661641541,0.6188034188034188,0.6526315789473685
10,log2,1,2,100,0.6076388888888888,0.6501766784452296,0.6231155778894473,0.6092943201376936,0.6689655172413793
10,log2,1,2,200,0.6188811188811189,0.656140350877193,0.6189683860232945,0.6185567010309279,0.6655112651646448
10,log2,1,2,300,0.6175438596491228,0.6549295774647887,0.6231155778894473,0.6201022146507666,0.6689774696707106
10,log2,1,5,50,0.612736660929432,0.6437177280550774,0.6219312602291326,0.6161616161616161,0.6633165829145728
10,log2,1,5,100,0.6044905008635578,0.6470588235294118,0.6312292358803987,0.6220735785953178,0.6712095400340715
10,log2,1,5,200,0.6148409893992933,0.6481802426343154,0.6301824212271974,0.6210350584307178,0.6655405405405406
10,log2,1,5,300,0.6143106457242583,0.6424870466321243,0.6312292358803987,0.6195286195286195,0.6678023850085179
10,log2,1,10,50,0.6101694915254238,0.6422628951747088,0.624390243902439,0.6068515497553018,0.67
10,log2,1,10,100,0.608843537414966,0.6453781512605042,0.6217105263157895,0.6133768352365416,0.6711409395973155
10,log2,1,10,200,0.6216216216216216,0.6554621848739496,0.6206896551724138,0.6111111111111112,0.6677852348993288
10,log2,1,10,300,0.6159052453468697,0.6510067114093959,0.6231647634584013,0.6126418152350082,0.6711409395973155
10,log2,3,2,50,0.6197654941373534,0.6578073089700996,0.6138933764135702,0.6108374384236454,0.6533333333333333
10,log2,3,2,100,0.6220735785953178,0.6477462437395659,0.6191247974068071,0.6153846153846154,0.6633499170812603
10,log2,3,2,200,0.6198630136986302,0.65,0.6266233766233766,0.618421052631579,0.66890756302521
10,log2,3,2,300,0.6179966044142614,0.6555740432612313,0.6245954692556634,0.6221498371335505,0.6655518394648829
10,log2,3,5,50,0.6197654941373534,0.6578073089700996,0.6138933764135702,0.6108374384236454,0.6533333333333333
10,log2,3,5,100,0.6220735785953178,0.6477462437395659,0.6191247974068071,0.6153846153846154,0.6633499170812603
10,log2,3,5,200,0.6198630136986302,0.65,0.6266233766233766,0.618421052631579,0.66890756302521
10,log2,3,5,300,0.6179966044142614,0.6555740432612313,0.6245954692556634,0.6221498371335505,0.6655518394648829
10,log2,3,10,50,0.626465661641541,0.6589018302828619,0.6176,0.6201298701298701,0.6722129783693843
10,log2,3,10,100,0.6252100840336134,0.6589403973509934,0.6089743589743589,0.6194398682042833,0.6688741721854304
10,log2,3,10,200,0.6197654941373534,0.6488294314381271,0.6151368760064412,0.6233766233766234,0.654485049833887
10,log2,3,10,300,0.6285714285714286,0.6555183946488294,0.6195826645264848,0.6225806451612903,0.6611570247933884
10,log2,5,2,50,0.6256239600665557,0.6447368421052632,0.6129541864139021,0.6185243328100472,0.6733333333333333
10,log2,5,2,100,0.6212624584717608,0.6469622331691297,0.6085578446909667,0.6121794871794872,0.6699834162520729
10,log2,5,2,200,0.6187290969899666,0.6545454545454545,0.6132075471698113,0.6242038216560509,0.6622734761120264
10,log2,5,2,300,0.6222961730449251,0.6566666666666666,0.6158730158730159,0.6263910969793323,0.6633663366336634
10,log2,5,5,50,0.6256239600665557,0.6447368421052632,0.6129541864139021,0.6185243328100472,0.6733333333333333
10,log2,5,5,100,0.6212624584717608,0.6469622331691297,0.6085578446909667,0.6121794871794872,0.6699834162520729
10,log2,5,5,200,0.6187290969899666,0.6545454545454545,0.6132075471698113,0.6242038216560509,0.6622734761120264
10,log2,5,5,300,0.6222961730449251,0.6566666666666666,0.6158730158730159,0.6263910969793323,0.6633663366336634
10,log2,5,10,50,0.6256239600665557,0.6447368421052632,0.6129541864139021,0.6185243328100472,0.6733333333333333
10,log2,5,10,100,0.6212624584717608,0.6469622331691297,0.6085578446909667,0.6121794871794872,0.6699834162520729
10,log2,5,10,200,0.6187290969899666,0.6545454545454545,0.6132075471698113,0.6242038216560509,0.6622734761120264
10,log2,5,10,300,0.6222961730449251,0.6566666666666666,0.6158730158730159,0.6263910969793323,0.6633663366336634
