param_classifier__learning_rate,param_classifier__max_depth,param_classifier__n_estimators,param_classifier__num_leaves,param_classifier__reg_lambda,param_classifier__subsample,param_classifier__subsample_freq,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
0.1,3,50,15,7,0.4,1,0.6033182503770739,0.6616766467065869,0.6095791001451378,0.6251808972503617,0.6615620214395099
0.1,3,50,15,7,0.6,1,0.6086956521739131,0.6515837104072398,0.6002844950213371,0.6208869814020028,0.6636225266362252
0.1,3,50,15,7,0.8,1,0.6,0.6456456456456456,0.6,0.6195965417867435,0.6565349544072948
0.1,3,50,31,1,0.4,1,0.6094946401225115,0.6605504587155964,0.6023391812865497,0.6140602582496413,0.6595419847328244
0.1,3,50,31,1,0.6,1,0.608433734939759,0.655688622754491,0.60431654676259,0.6169296987087518,0.6574923547400612
0.1,3,50,31,1,0.8,1,0.5945945945945946,0.6476761619190404,0.5977337110481586,0.6158273381294964,0.6565809379727685
0.1,3,50,31,3,0.4,1,0.6003062787136294,0.6636636636636637,0.6104651162790697,0.6173913043478261,0.6666666666666666
0.1,3,50,31,3,0.6,1,0.608433734939759,0.6526315789473685,0.6051136363636364,0.6140602582496413,0.6595092024539877
0.1,3,50,31,3,0.8,1,0.5961251862891207,0.6445783132530121,0.6042553191489362,0.615606936416185,0.6636085626911316
0.1,3,50,31,7,0.4,1,0.6033182503770739,0.6616766467065869,0.6095791001451378,0.6251808972503617,0.6615620214395099
0.1,3,50,31,7,0.6,1,0.6086956521739131,0.6515837104072398,0.6002844950213371,0.6208869814020028,0.6636225266362252
0.1,3,50,31,7,0.8,1,0.6,0.6456456456456456,0.6,0.6195965417867435,0.6565349544072948
0.1,3,100,7,1,0.4,1,0.6112852664576802,0.654434250764526,0.606508875739645,0.6185567010309279,0.6656441717791411
0.1,3,100,7,1,0.6,1,0.6116207951070336,0.6473282442748092,0.6140350877192983,0.6120058565153733,0.6563944530046225
0.1,3,100,7,1,0.8,1,0.6039453717754173,0.6575757575757576,0.5967976710334789,0.6126656848306333,0.6484018264840182
0.1,3,100,7,3,0.4,1,0.6160990712074303,0.6585735963581184,0.6008836524300442,0.6070381231671554,0.663594470046083
0.1,3,100,7,3,0.6,1,0.6125574272588055,0.6565349544072948,0.6052631578947368,0.6138032305433186,0.6625766871165644
0.1,3,100,7,3,0.8,1,0.5996955859969558,0.654490106544901,0.6028985507246377,0.6090775988286969,0.6615853658536586
0.1,3,100,7,7,0.4,1,0.6061538461538462,0.6546003016591252,0.604992657856094,0.6061493411420205,0.6780185758513931
0.1,3,100,7,7,0.6,1,0.6116207951070336,0.6504559270516718,0.6064139941690962,0.6174298375184638,0.6656394453004623
0.1,3,100,7,7,0.8,1,0.6012084592145015,0.6606060606060606,0.6124818577648766,0.6176470588235294,0.653555219364599
0.1,3,100,15,1,0.4,1,0.6189735614307932,0.655436447166922,0.6062407132243685,0.620384047267356,0.6707692307692308
0.1,3,100,15,1,0.6,1,0.6118721461187214,0.6543778801843319,0.6131386861313869,0.6158357771260997,0.6636363636363637
0.1,3,100,15,1,0.8,1,0.6045801526717557,0.6565349544072948,0.6020260492040521,0.6108663729809104,0.6523736600306279
0.1,3,100,15,3,0.4,1,0.6065318818040435,0.6525679758308157,0.6097201767304861,0.6106194690265486,0.6635658914728683
0.1,3,100,15,3,0.6,1,0.6130500758725341,0.6524390243902439,0.6075581395348837,0.6115214180206795,0.6687022900763359
0.1,3,100,15,3,0.8,1,0.6009104704097117,0.6524390243902439,0.6028985507246377,0.6144756277695717,0.6513056835637481
0.1,3,100,15,7,0.4,1,0.6037151702786377,0.6515837104072398,0.6090775988286969,0.6149341142020498,0.6594761171032357
0.1,3,100,15,7,0.6,1,0.6036585365853658,0.6493108728943339,0.6111111111111112,0.6106194690265486,0.667687595712098
0.1,3,100,15,7,0.8,1,0.6048632218844985,0.6534954407294833,0.6057971014492753,0.611764705882353,0.6513761467889908
0.1,3,100,31,1,0.4,1,0.6189735614307932,0.655436447166922,0.6062407132243685,0.6194690265486725,0.676829268292683
0.1,3,100,31,1,0.6,1,0.6118721461187214,0.6543778801843319,0.6131386861313869,0.6158357771260997,0.6625954198473283
0.1,3,100,31,1,0.8,1,0.6045801526717557,0.6565349544072948,0.6115942028985507,0.6108663729809104,0.6523736600306279
0.1,3,100,31,3,0.4,1,0.6065318818040435,0.653555219364599,0.6097201767304861,0.6106194690265486,0.6635658914728683
0.1,3,100,31,3,0.6,1,0.6130500758725341,0.6524390243902439,0.6075581395348837,0.6115214180206795,0.6687022900763359
0.1,3,100,31,3,0.8,1,0.6009104704097117,0.6524390243902439,0.6028985507246377,0.6144756277695717,0.6513056835637481
0.1,3,100,31,7,0.4,1,0.6037151702786377,0.6515837104072398,0.6122448979591837,0.6149341142020498,0.6594761171032357
0.1,3,100,31,7,0.6,1,0.6036585365853658,0.6493108728943339,0.6111111111111112,0.6106194690265486,0.667687595712098
0.1,3,100,31,7,0.8,1,0.6048632218844985,0.6534954407294833,0.6057971014492753,0.611764705882353,0.6513761467889908
0.1,3,200,7,1,0.4,1,0.6105919003115264,0.6541471048513302,0.6086956521739131,0.6047197640117994,0.6645865834633385
0.1,3,200,7,1,0.6,1,0.6053042121684867,0.6436420722135008,0.6032689450222882,0.6077844311377245,0.6552262090483619
0.1,3,200,7,1,0.8,1,0.6065318818040435,0.6584615384615384,0.6020864381520119,0.6,0.6479750778816199
0.1,3,200,7,3,0.4,1,0.6211180124223602,0.6446540880503144,0.6107784431137725,0.6041666666666666,0.6719492868462758
0.1,3,200,7,3,0.6,1,0.6125,0.6511627906976745,0.6103703703703703,0.6047904191616766,0.6542056074766355
0.1,3,200,7,3,0.8,1,0.6086956521739131,0.656298600311042,0.6014814814814815,0.6086956521739131,0.6687022900763359
0.1,3,200,7,7,0.4,1,0.6053042121684867,0.6419753086419753,0.6038863976083707,0.6208955223880597,0.660377358490566
0.1,3,200,7,7,0.6,1,0.594679186228482,0.6481481481481481,0.6035502958579881,0.6094674556213018,0.6593406593406593
0.1,3,200,7,7,0.8,1,0.6073619631901841,0.652241112828439,0.6088235294117647,0.6003016591251885,0.6615853658536586
0.1,3,200,15,1,0.4,1,0.61198738170347,0.6486486486486487,0.6137404580152672,0.5940298507462687,0.6614173228346457
0.1,3,200,15,1,0.6,1,0.6134585289514867,0.6521060842433697,0.6112759643916914,0.5873493975903614,0.664576802507837
0.1,3,200,15,1,0.8,1,0.6108527131782946,0.6531881804043546,0.6053412462908012,0.5915915915915916,0.6573208722741433
0.1,3,200,15,3,0.4,1,0.5959438377535101,0.64576802507837,0.6072507552870091,0.5961251862891207,0.6645669291338583
0.1,3,200,15,3,0.6,1,0.61198738170347,0.648062015503876,0.5991189427312775,0.6038863976083707,0.6572769953051644
0.1,3,200,15,3,0.8,1,0.6118012422360248,0.6614664586583463,0.6011904761904762,0.6026986506746627,0.6687306501547987
0.1,3,200,15,7,0.4,1,0.6071987480438185,0.6491499227202473,0.6075187969924812,0.6201780415430267,0.6635514018691588
0.1,3,200,15,7,0.6,1,0.6103286384976526,0.6439628482972136,0.608955223880597,0.6035502958579881,0.6481481481481481
0.1,3,200,15,7,0.8,1,0.5953488372093023,0.6521739130434783,0.6014814814814815,0.5988023952095808,0.662557781201849
0.1,3,200,31,1,0.4,1,0.61198738170347,0.6486486486486487,0.6114457831325302,0.6094674556213018,0.6614173228346457
0.1,3,200,31,1,0.6,1,0.6134585289514867,0.646875,0.6112759643916914,0.5873493975903614,0.6459627329192547
0.1,3,200,31,1,0.8,1,0.6108527131782946,0.6531881804043546,0.6020558002936858,0.5915915915915916,0.6573208722741433
0.1,3,200,31,3,0.4,1,0.5959438377535101,0.64576802507837,0.6172465960665658,0.6032689450222882,0.6645669291338583
0.1,3,200,31,3,0.6,1,0.6161137440758294,0.648062015503876,0.5991189427312775,0.5970149253731343,0.6572769953051644
0.1,3,200,31,3,0.8,1,0.6118012422360248,0.6614664586583463,0.6011904761904762,0.6026986506746627,0.6687306501547987
0.1,3,200,31,7,0.4,1,0.6071987480438185,0.6388888888888888,0.6075187969924812,0.6201780415430267,0.6635514018691588
0.1,3,200,31,7,0.6,1,0.6103286384976526,0.6439628482972136,0.608955223880597,0.6035502958579881,0.6481481481481481
0.1,3,200,31,7,0.8,1,0.5953488372093023,0.6521739130434783,0.6014814814814815,0.5967016491754122,0.662557781201849
0.1,3,300,7,1,0.4,1,0.6126984126984127,0.65814696485623,0.6048632218844985,0.600896860986547,0.6677215189873418
0.1,3,300,7,1,0.6,1,0.6129541864139021,0.6518987341772152,0.5991058122205664,0.6037151702786377,0.65086887835703
0.1,3,300,7,1,0.8,1,0.5934065934065934,0.6542056074766355,0.6126126126126126,0.6064318529862175,0.6489028213166145
0.1,3,300,7,3,0.4,1,0.6088328075709779,0.6458658346333853,0.6073619631901841,0.6038863976083707,0.6551724137931034
0.1,3,300,7,3,0.6,1,0.6104928457869634,0.6540284360189573,0.600297176820208,0.5969230769230769,0.6562009419152276
0.1,3,300,7,3,0.8,1,0.6107594936708861,0.6593406593406593,0.6075187969924812,0.6033690658499234,0.6583850931677019
0.1,3,300,7,7,0.4,1,0.60062893081761,0.6403785488958991,0.6015037593984962,0.606508875739645,0.660436137071651
0.1,3,300,7,7,0.6,1,0.60062893081761,0.65,0.6014814814814815,0.5963855421686747,0.6624405705229794
0.1,3,300,7,7,0.8,1,0.6103286384976526,0.6604068857589984,0.6062407132243685,0.600609756097561,0.653250773993808
0.1,3,300,15,1,0.4,1,0.6053882725832013,0.6570048309178744,0.6142208774583964,0.5967016491754122,0.6635071090047393
0.1,3,300,15,1,0.6,1,0.6185243328100472,0.6444444444444445,0.5958083832335329,0.5938461538461538,0.6666666666666666
0.1,3,300,15,1,0.8,1,0.6053042121684867,0.658267716535433,0.6111951588502269,0.5880551301684533,0.6604068857589984
0.1,3,300,15,3,0.4,1,0.5984,0.6486486486486487,0.60790273556231,0.5869894099848714,0.6550632911392406
0.1,3,300,15,3,0.6,1,0.6151419558359621,0.6466876971608833,0.5976331360946746,0.5947611710323575,0.6551181102362205
0.1,3,300,15,3,0.8,1,0.6056782334384858,0.6624605678233438,0.6075187969924812,0.5975609756097561,0.6552262090483619
0.1,3,300,15,7,0.4,1,0.6006389776357828,0.6549520766773163,0.6102719033232629,0.6045112781954888,0.6614664586583463
0.1,3,300,15,7,0.6,1,0.6097946287519748,0.6583463338533542,0.5973254086181278,0.6024096385542169,0.6446540880503144
0.1,3,300,15,7,0.8,1,0.5984251968503937,0.6614420062695925,0.6011904761904762,0.5996955859969558,0.658307210031348
0.1,3,300,31,1,0.4,1,0.6195826645264848,0.6452648475120385,0.6090909090909091,0.5940298507462687,0.658267716535433
0.1,3,300,31,1,0.6,1,0.6185243328100472,0.6464,0.6047904191616766,0.5867895545314901,0.6687598116169545
0.1,3,300,31,1,0.8,1,0.6053042121684867,0.6550632911392406,0.6140089418777943,0.5880551301684533,0.6594090202177294
0.1,3,300,31,3,0.4,1,0.6061588330632091,0.6486486486486487,0.6069802731411229,0.591044776119403,0.6582278481012658
0.1,3,300,31,3,0.6,1,0.6151419558359621,0.6466876971608833,0.5976331360946746,0.5947611710323575,0.6551181102362205
0.1,3,300,31,3,0.8,1,0.6056782334384858,0.6624605678233438,0.6050670640834576,0.5975609756097561,0.6552262090483619
0.1,3,300,31,7,0.4,1,0.6006389776357828,0.6549520766773163,0.6102719033232629,0.6015037593984962,0.6614664586583463
0.1,3,300,31,7,0.6,1,0.61198738170347,0.6583463338533542,0.5973254086181278,0.5963855421686747,0.6456692913385826
0.1,3,300,31,7,0.8,1,0.5984251968503937,0.6614420062695925,0.6011904761904762,0.5996955859969558,0.658307210031348
0.1,5,50,7,1,0.4,1,0.6006191950464397,0.6462480857580398,0.6103703703703703,0.6215827338129496,0.6707882534775889
0.1,5,50,7,1,0.6,1,0.6111951588502269,0.6534351145038167,0.6084425036390102,0.6043795620437956,0.665625
0.1,5,50,7,1,0.8,1,0.6144578313253012,0.649624060150376,0.6051873198847262,0.6058823529411764,0.6676829268292683
0.1,5,50,7,3,0.4,1,0.6134585289514867,0.6584992343032159,0.6103703703703703,0.6176470588235294,0.6645962732919255
0.1,5,50,7,3,0.6,1,0.6107784431137725,0.6504559270516718,0.60932944606414,0.6173913043478261,0.6625194401244168
0.1,5,50,7,3,0.8,1,0.6077844311377245,0.6565349544072948,0.6008708272859217,0.6126656848306333,0.6687211093990755
0.1,5,50,7,7,0.4,1,0.6065318818040435,0.6523736600306279,0.6115214180206795,0.6180758017492711,0.6656298600311042
0.1,5,50,7,7,0.6,1,0.6181818181818182,0.6525037936267072,0.6086956521739131,0.622286541244573,0.6666666666666666
0.1,5,50,7,7,0.8,1,0.6100151745068285,0.649546827794562,0.6063218390804598,0.6158357771260997,0.6636225266362252
0.1,5,50,15,1,0.4,1,0.6057692307692307,0.6365054602184087,0.6219512195121951,0.6137724550898204,0.6551181102362205
0.1,5,50,15,1,0.6,1,0.6158730158730159,0.6510903426791277,0.6163141993957704,0.6050670640834576,0.6446540880503144
0.1,5,50,15,1,0.8,1,0.6021840873634945,0.6521060842433697,0.6026587887740029,0.6156156156156156,0.6572327044025157
0.1,5,50,15,3,0.4,1,0.6092503987240829,0.6509433962264151,0.6280487804878049,0.6137724550898204,0.65814696485623
0.1,5,50,15,3,0.6,1,0.6177847113884556,0.660436137071651,0.6080476900149031,0.6110283159463488,0.6583850931677019
0.1,5,50,15,3,0.8,1,0.6086956521739131,0.6482334869431644,0.6080476900149031,0.6153846153846154,0.6645865834633385
0.1,5,50,15,7,0.4,1,0.6110236220472441,0.6563944530046225,0.6059701492537314,0.6086956521739131,0.6593406593406593
0.1,5,50,15,7,0.6,1,0.6158631415241057,0.6573208722741433,0.6210995542347697,0.6227544910179641,0.6656200941915228
0.1,5,50,15,7,0.8,1,0.6141975308641975,0.6482334869431644,0.611764705882353,0.6153846153846154,0.66875
0.1,5,50,31,1,0.4,1,0.6136724960254372,0.640502354788069,0.6135338345864662,0.6072507552870091,0.670926517571885
0.1,5,50,31,1,0.6,1,0.6168521462639109,0.6528,0.6167664670658682,0.6163141993957704,0.652931854199683
0.1,5,50,31,1,0.8,1,0.6097946287519748,0.64375,0.6121212121212121,0.6132930513595166,0.6573643410852713
0.1,5,50,31,3,0.4,1,0.5993589743589743,0.658307210031348,0.6189024390243902,0.6153846153846154,0.6687797147385103
0.1,5,50,31,3,0.6,1,0.6034755134281201,0.660377358490566,0.6133333333333333,0.6160849772382397,0.6603174603174603
0.1,5,50,31,3,0.8,1,0.6028257456828885,0.6551724137931034,0.6054216867469879,0.6193353474320241,0.6635367762128326
0.1,5,50,31,7,0.4,1,0.6204724409448819,0.6427457098283932,0.6102719033232629,0.6083086053412463,0.6666666666666666
0.1,5,50,31,7,0.6,1,0.6165884194053208,0.658267716535433,0.6124260355029586,0.6110283159463488,0.669826224328594
0.1,5,50,31,7,0.8,1,0.6021840873634945,0.6512345679012346,0.6158445440956651,0.6140089418777943,0.660436137071651
0.1,5,100,7,1,0.4,1,0.6120556414219475,0.6448598130841121,0.6111111111111112,0.6014814814814815,0.6646058732612056
0.1,5,100,7,1,0.6,1,0.6144393241167435,0.6492307692307693,0.6108663729809104,0.6041055718475073,0.6533127889060092
0.1,5,100,7,1,0.8,1,0.6092307692307692,0.6615384615384615,0.6085672082717873,0.6130952380952381,0.6605222734254992
0.1,5,100,7,3,0.4,1,0.610062893081761,0.646875,0.6014814814814815,0.6190476190476191,0.6614420062695925
0.1,5,100,7,3,0.6,1,0.6186830015313936,0.6521739130434783,0.6032689450222882,0.6178623718887262,0.6635802469135802
0.1,5,100,7,3,0.8,1,0.6082949308755761,0.6542635658914728,0.6011730205278593,0.6124260355029586,0.656441717791411
0.1,5,100,7,7,0.4,1,0.6040688575899843,0.6482334869431644,0.599406528189911,0.6097201767304861,0.6666666666666666
0.1,5,100,7,7,0.6,1,0.6160990712074303,0.6595092024539877,0.6144756277695717,0.6026587887740029,0.6780185758513931
0.1,5,100,7,7,0.8,1,0.6125574272588055,0.654434250764526,0.6049204052098408,0.6122448979591837,0.6615384615384615
0.1,5,100,15,1,0.4,1,0.6019108280254777,0.6477093206951027,0.5960665658093798,0.6053042121684867,0.6551181102362205
0.1,5,100,15,1,0.6,1,0.6051779935275081,0.6655948553054662,0.6027820710973725,0.595679012345679,0.6438569206842923
0.1,5,100,15,1,0.8,1,0.6063492063492063,0.6656101426307448,0.6102719033232629,0.6097560975609756,0.6499215070643642
0.1,5,100,15,3,0.4,1,0.6035889070146819,0.6477987421383647,0.6015037593984962,0.6125574272588055,0.6656151419558359
0.1,5,100,15,3,0.6,1,0.6230031948881789,0.6571428571428571,0.6075187969924812,0.6036585365853658,0.6479750778816199
0.1,5,100,15,3,0.8,1,0.6088328075709779,0.6687898089171974,0.5972850678733032,0.6134969325153374,0.6593406593406593
0.1,5,100,15,7,0.4,1,0.5964912280701754,0.6499215070643642,0.5963855421686747,0.603030303030303,0.653968253968254
0.1,5,100,15,7,0.6,1,0.6158730158730159,0.6540880503144654,0.6067073170731707,0.6170212765957447,0.647887323943662
0.1,5,100,15,7,0.8,1,0.6175548589341693,0.6592356687898089,0.6014814814814815,0.6196319018404908,0.6552262090483619
0.1,5,100,31,1,0.4,1,0.617124394184168,0.6360759493670886,0.6134969325153374,0.6092307692307692,0.6612111292962357
0.1,5,100,31,1,0.6,1,0.5993485342019544,0.6785714285714286,0.6149162861491628,0.6027820710973725,0.6464
0.1,5,100,31,1,0.8,1,0.6,0.6601941747572816,0.6120556414219475,0.6046511627906976,0.6509433962264151
0.1,5,100,31,3,0.4,1,0.6077170418006431,0.6752411575562701,0.6111951588502269,0.6082949308755761,0.6688
0.1,5,100,31,3,0.6,1,0.5996758508914101,0.6568627450980392,0.6158536585365854,0.6073619631901841,0.6454689984101749
0.1,5,100,31,3,0.8,1,0.6025641025641025,0.6698717948717948,0.6052227342549923,0.6130030959752322,0.6656
0.1,5,100,31,7,0.4,1,0.6009693053311793,0.6392405063291139,0.6045112781954888,0.6056971514242878,0.6635071090047393
0.1,5,100,31,7,0.6,1,0.6070287539936102,0.6539074960127592,0.6118721461187214,0.608424336973479,0.6479750778816199
0.1,5,100,31,7,0.8,1,0.597444089456869,0.659270998415214,0.6069802731411229,0.6137404580152672,0.6666666666666666
0.1,5,200,7,1,0.4,1,0.6069182389937107,0.6366559485530546,0.6191198786039454,0.6012084592145015,0.6540880503144654
0.1,5,200,7,1,0.6,1,0.609105180533752,0.6541471048513302,0.6086956521739131,0.5942684766214178,0.6518987341772152
0.1,5,200,7,1,0.8,1,0.6101694915254238,0.6541471048513302,0.6054216867469879,0.6024096385542169,0.6625386996904025
0.1,5,200,7,3,0.4,1,0.6112852664576802,0.6330708661417322,0.6137724550898204,0.6020864381520119,0.6518987341772152
0.1,5,200,7,3,0.6,1,0.6134185303514377,0.6426332288401254,0.6114457831325302,0.5945945945945946,0.6573208722741433
0.1,5,200,7,3,0.8,1,0.6120556414219475,0.6687402799377916,0.6050670640834576,0.6036036036036037,0.6543778801843319
0.1,5,200,7,7,0.4,1,0.60625,0.631578947368421,0.6093514328808446,0.6123680241327301,0.6614420062695925
0.1,5,200,7,7,0.6,1,0.6050955414012739,0.6510903426791277,0.6023738872403561,0.5915915915915916,0.6571879936808847
0.1,5,200,7,7,0.8,1,0.6209048361934477,0.6427457098283932,0.6083086053412463,0.6012084592145015,0.6614906832298136
0.1,5,200,15,1,0.4,1,0.5889967637540453,0.6450567260940032,0.6058732612055642,0.596875,0.6546644844517185
0.1,5,200,15,1,0.6,1,0.5943238731218697,0.6589403973509934,0.6031746031746031,0.6031746031746031,0.6223662884927067
0.1,5,200,15,1,0.8,1,0.6026058631921825,0.6590909090909091,0.6144393241167435,0.6031746031746031,0.6514657980456026
0.1,5,200,15,3,0.4,1,0.6009693053311793,0.6372549019607843,0.6197183098591549,0.590625,0.6516129032258065
0.1,5,200,15,3,0.6,1,0.6108374384236454,0.6655844155844156,0.609105180533752,0.5884194053208138,0.6419354838709678
0.1,5,200,15,3,0.8,1,0.6078431372549019,0.6493506493506493,0.6108527131782946,0.6136724960254372,0.6416938110749185
0.1,5,200,15,7,0.4,1,0.5990338164251208,0.644122383252818,0.6049382716049383,0.5996955859969558,0.6602254428341385
0.1,5,200,15,7,0.6,1,0.5935483870967742,0.6634460547504025,0.6070878274268104,0.5984496124031008,0.6368
0.1,5,200,15,7,0.8,1,0.6129032258064516,0.6601307189542484,0.6082949308755761,0.6055900621118012,0.6442307692307693
0.1,5,200,31,1,0.4,1,0.6030150753768844,0.6333333333333333,0.6071987480438185,0.5833333333333334,0.6567164179104478
0.1,5,200,31,1,0.6,1,0.6078098471986417,0.6531302876480541,0.6265822784810127,0.6133768352365416,0.6317512274959084
0.1,5,200,31,1,0.8,1,0.6010016694490818,0.654485049833887,0.6117274167987322,0.6015748031496063,0.6401326699834162
0.1,5,200,31,3,0.4,1,0.6019736842105263,0.6510851419031719,0.6194968553459119,0.6037735849056604,0.6589785831960461
0.1,5,200,31,3,0.6,1,0.5966666666666667,0.6588628762541806,0.6024844720496895,0.5990491283676703,0.6375404530744336
0.1,5,200,31,3,0.8,1,0.5943238731218697,0.6677577741407529,0.6122448979591837,0.6099518459069021,0.6303630363036303
0.1,5,200,31,7,0.4,1,0.5915032679738562,0.6479338842975206,0.6053042121684867,0.5911179173047473,0.6591639871382636
0.1,5,200,31,7,0.6,1,0.6006493506493507,0.6710310965630114,0.6137071651090342,0.6063492063492063,0.6439024390243903
0.1,5,200,31,7,0.8,1,0.6035889070146819,0.673202614379085,0.6089644513137558,0.6044303797468354,0.6471544715447154
0.1,5,300,7,1,0.4,1,0.6133768352365416,0.6373983739837399,0.6104294478527608,0.5941807044410413,0.6548956661316212
0.1,5,300,7,1,0.6,1,0.6110236220472441,0.6518987341772152,0.6045801526717557,0.5855855855855856,0.6519685039370079
0.1,5,300,7,1,0.8,1,0.6018808777429467,0.6602564102564102,0.6057838660578386,0.5909797822706065,0.6656200941915228
0.1,5,300,7,3,0.4,1,0.6096774193548387,0.6349206349206349,0.6048632218844985,0.6076335877862595,0.652931854199683
0.1,5,300,7,3,0.6,1,0.6146496815286624,0.651685393258427,0.60790273556231,0.5912518853695324,0.6551181102362205
0.1,5,300,7,3,0.8,1,0.6037735849056604,0.6730158730158731,0.6063348416289592,0.599388379204893,0.647887323943662
0.1,5,300,7,7,0.4,1,0.608,0.6411483253588517,0.6090909090909091,0.6012084592145015,0.6477987421383647
0.1,5,300,7,7,0.6,1,0.6124401913875598,0.6592356687898089,0.6026986506746627,0.5966514459665144,0.65086887835703
0.1,5,300,7,7,0.8,1,0.6025641025641025,0.6561514195583596,0.6032689450222882,0.5907692307692308,0.6572327044025157
0.1,5,300,15,1,0.4,1,0.5945945945945946,0.6363636363636364,0.6059654631083202,0.5961538461538461,0.6445182724252492
0.1,5,300,15,1,0.6,1,0.5723905723905723,0.6498316498316499,0.5964912280701754,0.6042692939244664,0.624390243902439
0.1,5,300,15,1,0.8,1,0.610738255033557,0.6711635750421585,0.6170886075949367,0.6006493506493507,0.6466666666666666
0.1,5,300,15,3,0.4,1,0.5939597315436241,0.6510067114093959,0.6117274167987322,0.6028708133971292,0.6381578947368421
0.1,5,300,15,3,0.6,1,0.5946843853820598,0.6600331674958541,0.6132075471698113,0.5941558441558441,0.6363636363636364
0.1,5,300,15,3,0.8,1,0.6046511627906976,0.6567164179104478,0.610062893081761,0.6042003231017771,0.6403940886699507
0.1,5,300,15,7,0.4,1,0.6128500823723229,0.6512396694214876,0.6037151702786377,0.5919003115264797,0.6360655737704918
0.1,5,300,15,7,0.6,1,0.6112956810631229,0.6611842105263158,0.6025236593059937,0.5923566878980892,0.6405228758169934
0.1,5,300,15,7,0.8,1,0.6131147540983607,0.66996699669967,0.6123076923076923,0.592,0.6394779771615008
0.1,5,300,31,1,0.4,1,0.5958188153310104,0.6415094339622641,0.5909090909090909,0.5996758508914101,0.6564625850340136
0.1,5,300,31,1,0.6,1,0.6,0.6484641638225256,0.6151368760064412,0.6013289036544851,0.6432160804020101
0.1,5,300,31,1,0.8,1,0.601018675721562,0.6554054054054054,0.6109324758842444,0.5843071786310517,0.6442953020134228
0.1,5,300,31,3,0.4,1,0.603448275862069,0.6632478632478632,0.6122448979591837,0.5941558441558441,0.6386554621848739
0.1,5,300,31,3,0.6,1,0.5922165820642978,0.654300168634064,0.6138933764135702,0.6082644628099173,0.6454849498327759
0.1,5,300,31,3,0.8,1,0.5924657534246576,0.6644182124789207,0.6089743589743589,0.5851239669421487,0.64
0.1,5,300,31,7,0.4,1,0.6120401337792643,0.6600331674958541,0.603225806451613,0.6031746031746031,0.6457990115321252
0.1,5,300,31,7,0.6,1,0.6013289036544851,0.6588235294117647,0.6006389776357828,0.6,0.6436781609195402
0.1,5,300,31,7,0.8,1,0.6030150753768844,0.6699834162520729,0.5990491283676703,0.5935483870967742,0.6556836902800659
0.1,7,50,7,1,0.4,1,0.6070878274268104,0.6553846153846153,0.6071428571428571,0.6187050359712231,0.6707692307692308
0.1,7,50,7,1,0.6,1,0.6109422492401215,0.6534954407294833,0.6061493411420205,0.6169590643274854,0.6645962732919255
0.1,7,50,7,1,0.8,1,0.608433734939759,0.6466165413533834,0.5974025974025974,0.6086956521739131,0.6605783866057838
0.1,7,50,7,3,0.4,1,0.6105919003115264,0.6553846153846153,0.6101190476190477,0.620384047267356,0.6728682170542636
0.1,7,50,7,3,0.6,1,0.6116941529235382,0.6554878048780488,0.6055312954876274,0.6173913043478261,0.6708661417322834
0.1,7,50,7,3,0.8,1,0.6048632218844985,0.6546003016591252,0.6072992700729927,0.6067746686303387,0.6635802469135802
0.1,7,50,7,7,0.4,1,0.609642301710731,0.6503067484662577,0.6133333333333333,0.6176046176046176,0.6593406593406593
0.1,7,50,7,7,0.6,1,0.6269113149847095,0.649546827794562,0.60932944606414,0.6211901306240929,0.660377358490566
0.1,7,50,7,7,0.8,1,0.60790273556231,0.6506024096385542,0.6002886002886003,0.6120058565153733,0.6676783004552352
0.1,7,50,15,1,0.4,1,0.608130081300813,0.6424050632911392,0.5997001499250375,0.6195488721804512,0.6537216828478964
0.1,7,50,15,1,0.6,1,0.6045016077170418,0.6426332288401254,0.6140089418777943,0.6126126126126126,0.6520376175548589
0.1,7,50,15,1,0.8,1,0.6097946287519748,0.651017214397496,0.6062407132243685,0.616793893129771,0.6489028213166145
0.1,7,50,15,3,0.4,1,0.6217948717948718,0.6507177033492823,0.6175115207373272,0.6060606060606061,0.6592356687898089
0.1,7,50,15,3,0.6,1,0.6037735849056604,0.6594427244582043,0.6092124814264487,0.6132930513595166,0.6614173228346457
0.1,7,50,15,3,0.8,1,0.6059654631083202,0.6531881804043546,0.5975975975975976,0.6135338345864662,0.6551724137931034
0.1,7,50,15,7,0.4,1,0.6124401913875598,0.6469673405909798,0.6189024390243902,0.6068759342301944,0.6719242902208202
0.1,7,50,15,7,0.6,1,0.6118012422360248,0.6614906832298136,0.6074074074074074,0.6128550074738416,0.664576802507837
0.1,7,50,15,7,0.8,1,0.59375,0.6460587326120556,0.6020864381520119,0.6153846153846154,0.6687598116169545
0.1,7,50,31,1,0.4,1,0.6156351791530945,0.6428571428571429,0.6189735614307932,0.599388379204893,0.6624
0.1,7,50,31,1,0.6,1,0.6131147540983607,0.6528,0.6121212121212121,0.6210045662100456,0.6528
0.1,7,50,31,1,0.8,1,0.6042692939244664,0.6496815286624203,0.6024096385542169,0.6165884194053208,0.6528
0.1,7,50,31,3,0.4,1,0.6045751633986928,0.6462035541195477,0.6123076923076923,0.6069802731411229,0.651685393258427
0.1,7,50,31,3,0.6,1,0.6094003241491086,0.6526655896607432,0.6057838660578386,0.6144393241167435,0.6603174603174603
